Date,Year,AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
7/1/90,1990,4050055,553290,3684097,2356586,29959515,3307618,3291967,669567,605321,13033307,6512602,1113491,1012384,11453316,5557798,2781018,2481349,3694048,4221532,1231719,4799770,6022639,9311319,4389857,2578897,5128880,800204,1581660,1220695,1112384,7762963,1521574,18020784,6664016,637685,10864162,3148825,2860375,11903299,1005995,3501155,697101,4894492,17056755,1731223,564798,6216884,4903043,1792548,4904562,453690
7/1/91,1991,4099156,570193,3788576,2383144,30470736,3387119,3302895,683080,600870,13369798,6653005,1136754,1041316,11568964,5616388,2797613,2498722,3722328,4253279,1237081,4867641,6018470,9400446,4440859,2598733,5170800,809680,1595919,1296171,1109929,7814676,1555305,18122510,6784280,635753,10945762,3175440,2928507,11982164,1010649,3570404,703669,4966587,17398005,1779780,568606,6301217,5025624,1798735,4964343,459260
7/1/92,1992,4154014,588736,3915740,2415984,30974659,3495939,3300712,694925,597565,13650553,6817203,1158613,1071685,11694184,5674547,2818401,2532394,3765469,4293003,1238508,4923368,6028709,9479065,4495572,2623734,5217101,825770,1611687,1351367,1117784,7880508,1595442,18246653,6897214,638223,11029431,3220517,2991755,12049450,1012581,3620464,712801,5049742,17759738,1836799,572751,6414307,5160757,1806451,5025398,466251
7/1/93,1993,4214202,599432,4065440,2456303,31274928,3613734,3309175,706378,595301,13927185,6978240,1172838,1108768,11809579,5739019,2836972,2556547,3812206,4316428,1242302,4971889,6060569,9540114,4555954,2655100,5271175,844761,1625590,1411215,1129458,7948915,1636453,18374954,7042818,641216,11101140,3252285,3060367,12119724,1015112,3663314,722159,5137584,18161612,1898404,577748,6509630,5278842,1817539,5084889,473081
7/1/94,1994,4260229,603308,4245089,2494019,31484435,3724168,3316121,717545,589239,14239444,7157165,1187536,1145140,11912585,5793526,2850746,2580513,3849088,4347481,1242662,5023060,6095241,9597737,4610355,2688992,5324497,861306,1639041,1499298,1142560,8014306,1682398,18459470,7187398,644804,11152454,3280940,3121264,12166050,1015960,3705397,730790,5231438,18564062,1960446,583836,6593139,5375161,1820421,5133678,480283
7/1/95,1995,4296800,604412,4432499,2535399,31696582,3826653,3324144,729734,580517,14537875,7328413,1196854,1177322,12008437,5851459,2867373,2601007,3887427,4378779,1243480,5070033,6141445,9676211,4660180,2722659,5378247,876553,1656992,1581578,1157561,8083242,1720394,18524104,7344674,647832,11202751,3308208,3184369,12198403,1017002,3748582,737925,5326936,18958751,2014177,589002,6670693,5481027,1823700,5184836,485160
7/1/96,1996,4331102,608569,4586940,2572109,32018834,3919972,3336685,740977,572377,14853360,7501069,1203755,1203083,12101997,5906013,2880000,2614554,3919535,4398877,1249060,5111986,6179756,9758645,4712827,2748085,5431553,886254,1673740,1666320,1174719,8149596,1752326,18588460,7500670,650382,11242827,3340129,3247111,12220464,1020893,3796200,742213,5416643,19340342,2067976,593701,6750884,5569753,1822808,5229986,488167
7/1/97,1997,4367935,612968,4736990,2601090,32486010,4018293,3349348,751487,567736,15186304,7685099,1211640,1228520,12185715,5955267,2891119,2635292,3952747,4421071,1254774,5157328,6226058,9809051,4763390,2777004,5481193,889865,1686418,1764104,1189425,8218808,1774839,18656546,7656825,649716,11277357,3372917,3304310,12227814,1025353,3859696,744223,5499233,19740317,2119784,597239,6829183,5674747,1819113,5266213,489451
7/1/98,1998,4404701,619932,4883342,2626289,32987675,4116639,3365352,763335,565230,15486559,7863536,1215233,1252330,12271847,5998880,2902872,2660598,3985390,4440344,1259127,5204464,6271838,9847942,4813412,2804834,5521765,892431,1695816,1853191,1205940,8287418,1793484,18755906,7809121,647532,11311536,3405194,3352449,12245672,1031155,3919235,746058,5570045,20157531,2165960,600416,6900918,5769562,1815609,5297672,490787
7/1/99,1999,4430141,624779,5023823,2651860,33499204,4226018,3386401,774990,570213,15759421,8045965,1210300,1275674,12359020,6044969,2917634,2678338,4018053,4460811,1266808,5254509,6317345,9897116,4873481,2828408,5561948,897507,1704764,1934718,1222014,8359592,1808082,18882725,7949361,644259,11335454,3437147,3393941,12263805,1040402,3974682,750412,5638706,20558220,2203482,604683,7000174,5842564,1811799,5332666,491780
7/1/00,2000,4451687,627428,5166810,2678217,33998767,4327788,3411714,786404,571723,16047246,8230053,1211479,1299474,12437888,6091392,2928046,2692681,4048831,4468879,1277179,5310451,6362583,9955146,4933787,2848293,5605868,903283,1713194,2018244,1240361,8430913,1820704,18998429,8078824,641183,11363719,3453861,3430828,12285041,1050725,4023396,755657,5703094,20946049,2244210,609876,7104354,5911104,1806977,5374133,493963
7/1/01,2001,4462832,633160,5303632,2689601,34507030,4431918,3428208,794498,577678,16340734,8418592,1217955,1320732,12510596,6123942,2929294,2701346,4066442,4460395,1284663,5375659,6407269,10004341,4982339,2853061,5641994,905854,1717705,2093973,1256625,8490942,1828330,19088220,8199913,636211,11391298,3463387,3470716,12284522,1058065,4061844,758705,5753497,21333928,2291066,612134,7188251,5987181,1798540,5408061,492924
7/1/02,2002,4469906,642391,5449195,2701889,34916495,4503156,3448261,803774,579112,16652679,8583674,1227391,1341408,12565228,6146974,2929395,2712561,4086754,4465215,1293667,5439327,6433043,10037303,5016643,2858013,5675641,909859,1724236,2164518,1270701,8547410,1848986,19161573,8311263,633521,11410582,3482946,3517982,12298775,1065937,4102211,761709,5799093,21713397,2334462,614994,7276785,6055613,1799392,5444638,496969
7/1/03,2003,4486598,650426,5585512,2717909,35307398,4548339,3467932,814262,577371,16937337,8732924,1238333,1363010,12611047,6178828,2933407,2722070,4110922,4473558,1302729,5495009,6441440,10065881,5046708,2866711,5704639,916754,1732873,2233830,1281260,8589562,1867909,19230877,8409660,632689,11430306,3496157,3551877,12317647,1071302,4143420,766440,5849563,22062119,2380462,616702,7363300,6110202,1802287,5474360,499056
7/1/04,2004,4506574,660975,5750475,2740191,35629666,4600050,3475351,825682,579521,17313811,8910741,1251532,1390329,12665718,6210801,2942739,2731069,4135567,4487830,1307904,5538989,6437414,10090280,5078014,2884596,5742650,925969,1741450,2323875,1292064,8620770,1889266,19301113,8523199,636196,11445095,3511960,3576262,12335652,1071095,4196799,773539,5906936,22424884,2439852,618432,7454688,6179645,1803312,5508789,502816
7/1/05,2005,4537299,668625,5961239,2768918,35885415,4662734,3478714,838519,582049,17702476,9093958,1264468,1424127,12704063,6248569,2951775,2742204,4165958,4495627,1311044,5575552,6434343,10093266,5104890,2898209,5785130,934888,1751069,2401671,1300530,8634657,1912884,19336376,8661061,635222,11450954,3530087,3621939,12351881,1064439,4249385,779315,5983211,22811128,2501262,619282,7546725,6254579,1804020,5538806,506007
7/1/06,2006,4587564,676301,6178251,2804199,36121296,4751474,3487896,850366,585419,18019093,9318715,1275264,1461183,12759673,6294124,2967270,2756267,4199440,4243634,1313355,5602258,6443424,10083878,5143134,2896713,5832977,945428,1759779,2484196,1308824,8640218,1937916,19367028,8845343,636453,11458390,3568132,3680968,12388055,1058991,4324799,787380,6068306,23367534,2585155,620196,7628347,6360529,1806760,5568505,512573
7/1/07,2007,4626595,681111,6353421,2830557,36377534,4842770,3489868,861953,587868,18199526,9523297,1277356,1496145,12825809,6335862,2983360,2777382,4236308,4373310,1315398,5618899,6467915,10049790,5182360,2921030,5878399,956624,1769473,2554344,1312256,8653126,1964402,19429316,9041594,637904,11477641,3608123,3735549,12419930,1053136,4404914,795689,6149116,23843432,2668925,620748,7698775,6449511,1809836,5598893,523252
7/1/08,2008,4661900,686293,6500180,2855390,36756666,4939456,3501252,873092,591833,18328340,9685744,1288198,1523816,12901563,6376792,3002555,2802134,4269245,4410796,1316456,5633597,6497967,10003422,5220393,2938618,5911605,967440,1783432,2600167,1315809,8682661,1984356,19490297,9222414,641481,11485910,3642361,3790060,12448279,1050788,4479800,804194,6214888,24326974,2736424,621270,7769089,6549224,1814468,5627967,532668



,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
